23:15,p
23:16,p
23:17,p
23:18,p
23:19,p
23:20,p
23:21,p
23:22,p
23:23,p
23:24,p
23:25,p
23:26,p
23:27,p
23:28,W
24:01,W
24:02,p
24:03,W
24:04,W
24:05,W
24:06,p
24:07,W
24:08,W
24:09,W
24:10,p
24:11,W
24:12,W
24:13,W
24:14,p
24:15,W
24:16,W
24:17,W
24:18,p
24:19,W
24:20,W
24:21,W
24:22,p
24:23,W
24:24,W
24:25,W
24:26,p
24:27,p
24:28,W
25:01,W
25:02,p
25:03,p
25:04,p
25:05,p
25:06,p
25:07,W
25:08,W
25:09,W
25:10,p
25:11,p
25:12,p
25:13,p
25:14,p
25:15,W
25:16,W
25:17,W
25:18,p
25:19,p
25:20,p
25:21,p
25:22,p
25:23,W
25:24,W
25:25,W
25:26,W
25:27,p
25:28,W
26:01,W
26:02,p
26:03,W
26:04,W
26:05,W
26:06,p
26:07,W
26:08,W
26:09,W
26:10,p
26:11,W
26:12,W
26:13,W
26:14,p
26:15,W
26:16,W
26:17,W
26:18,p
26:19,W
26:20,W
26:21,W
26:22,p
26:23,W
26:24,W
26:25,W
26:26,W
26:27,p
26:28,W
27:01,W
27:02,p
27:03,O
27:04,W
27:05,W
27:06,p
27:07,W
27:08,W
27:09,W
27:10,p
27:11,W
27:12,W
27:13,W
27:14,p
27:15,W
27:16,W
27:17,W
27:18,p
27:19,W
27:20,W
27:21,W
27:22,p
27:23,W
27:24,W
27:25,W
27:26,O
27:27,p
27:28,W
28:01,W
28:02,p
28:03,p
28:04,p
28:05,p
28:06,p
28:07,p
28:08,p
28:09,p
28:10,p
28:11,p
28:12,p
28:13,p
28:14,p
28:15,p
28:16,p
28:17,p
28:18,p
28:19,p
28:20,p
28:21,p
28:22,p
28:23,p
28:24,p
28:25,p
28:26,p
28:27,p
28:28,W
29:01,W
29:02,W
29:03,W
29:04,W
29:05,W
29:06,W
29:07,W
29:08,W
29:09,W
29:10,W
29:11,W
29:12,W
29:13,W
29:14,W
29:15,W
29:16,W
29:17,W
29:18,W
29:19,W
29:20,W
29:21,W
29:22,W
29:23,W
29:24,W
29:25,W
29:26,W
29:27,W
29:28,W
