23:15,W
23:16,W
23:17,W
23:18,W
23:19,p
23:20,W
23:21,W
23:22,p
23:23,W
23:24,W
23:25,p
23:26,p
23:27,p
23:28,W
24:01,W
24:02,W
24:03,W
24:04,p
24:05,W
24:06,W
24:07,p
24:08,W
24:09,W
24:10,p
24:11,W
24:12,W
24:13,W
24:14,W
24:15,W
24:16,W
24:17,W
24:18,W
24:19,p
24:20,W
24:21,W
24:22,p
24:23,W
24:24,W
24:25,p
24:26,W
24:27,W
24:28,W
25:01,W
25:02,W
25:03,W
25:04,p
25:05,W
25:06,W
25:07,p
25:08,W
25:09,W
25:10,p
25:11,W
25:12,W
25:13,W
25:14,W
25:15,W
25:16,W
25:17,W
25:18,W
25:19,p
25:20,W
25:21,W
25:22,p
25:23,W
25:24,W
25:25,p
25:26,W
25:27,W
25:28,W
26:01,W
26:02,p
26:03,p
26:04,p
26:05,p
26:06,p
26:07,p
26:08,W
26:09,W
26:10,p
26:11,p
26:12,p
26:13,p
26:14,W
26:15,W
26:16,p
26:17,p
26:18,p
26:19,p
26:20,W
26:21,W
26:22,p
26:23,p
26:24,p
26:25,p
26:26,p
26:27,p
26:28,W
27:01,W
27:02,p
27:03,W
27:04,W
27:05,W
27:06,W
27:07,W
27:08,W
27:09,W
27:10,W
27:11,W
27:12,W
27:13,p
27:14,W
27:15,W
27:16,p
27:17,W
27:18,W
27:19,W
27:20,W
27:21,W
27:22,W
27:23,W
27:24,W
27:25,W
27:26,W
27:27,p
27:28,W
28:01,W
28:02,O
28:03,p
28:04,p
28:05,p
28:06,p
28:07,p
28:08,p
28:09,p
28:10,p
28:11,p
28:12,p
28:13,p
28:14,W
28:15,W
28:16,p
28:17,p
28:18,p
28:19,p
28:20,p
28:21,p
28:22,p
28:23,p
28:24,p
28:25,p
28:26,p
28:27,p
28:28,W
29:01,W
29:02,W
29:03,W
29:04,W
29:05,W
29:06,W
29:07,W
29:08,W
29:09,W
29:10,W
29:11,W
29:12,W
29:13,W
29:14,W
29:15,W
29:16,W
29:17,W
29:18,W
29:19,W
29:20,W
29:21,W
29:22,W
29:23,W
29:24,W
29:25,W
29:26,W
29:27,W
29:28,W
